_2016-05-10_8_39_10,130.0,339.0,104.0,288.0,77.0,119.0,1551.0,53.0,44.0,470.0,2.0,163.0
_2016-05-10_8_39_15,129.0,344.0,102.0,282.0,73.0,122.0,1560.0,45.0,41.0,484.0,7.0,155.0
_2016-05-10_8_39_19,129.0,338.0,99.0,289.0,73.0,120.0,1657.0,46.0,43.0,503.0,6.0,159.0
_2016-05-10_8_39_24,135.0,338.0,93.0,286.0,76.0,124.0,1600.0,51.0,40.0,488.0,2.0,162.0
_2016-05-10_8_39_29,130.0,334.0,101.0,283.0,79.0,119.0,1639.0,45.0,40.0,505.0,5.0,164.0
_2016-05-10_8_39_33,136.0,348.0,97.0,292.0,75.0,122.0,1611.0,45.0,42.0,501.0,-3.0,163.0
_2016-05-10_8_39_38,129.0,342.0,107.0,286.0,73.0,116.0,1615.0,50.0,40.0,502.0,2.0,171.0
_2016-05-10_8_39_42,129.0,345.0,96.0,285.0,75.0,119.0,1692.0,49.0,47.0,517.0,12.0,177.0
_2016-05-10_8_39_47,163.0,390.0,125.0,334.0,94.0,137.0,1356.0,56.0,46.0,425.0,7.0,143.0
_2016-05-10_8_39_51,218.0,513.0,175.0,403.0,141.0,186.0,419.0,89.0,75.0,162.0,41.0,74.0
_2016-05-10_8_39_56,214.0,505.0,162.0,396.0,132.0,184.0,429.0,86.0,67.0,165.0,43.0,72.0
_2016-05-10_8_40_01,198.0,477.0,147.0,381.0,126.0,178.0,555.0,80.0,68.0,200.0,41.0,84.0
_2016-05-10_8_40_05,191.0,457.0,154.0,356.0,124.0,173.0,393.0,74.0,64.0,148.0,19.0,58.0
_2016-05-10_8_40_10,188.0,459.0,140.0,365.0,124.0,166.0,400.0,81.0,68.0,148.0,26.0,64.0
_2016-05-10_8_40_14,191.0,456.0,150.0,367.0,128.0,170.0,395.0,75.0,62.0,160.0,31.0,72.0
_2016-05-10_8_40_19,179.0,420.0,125.0,322.0,105.0,146.0,357.0,72.0,52.0,131.0,19.0,57.0
_2016-05-10_8_40_24,87.0,231.0,63.0,178.0,54.0,80.0,268.0,32.0,22.0,102.0,8.0,42.0
_2016-05-10_8_40_28,93.0,219.0,77.0,180.0,61.0,81.0,276.0,43.0,25.0,94.0,3.0,32.0
_2016-05-10_8_40_33,92.0,230.0,73.0,194.0,64.0,85.0,291.0,43.0,33.0,105.0,15.0,45.0
_2016-05-10_8_40_37,104.0,239.0,77.0,195.0,66.0,91.0,303.0,46.0,29.0,104.0,18.0,43.0
_2016-05-10_8_40_42,99.0,241.0,80.0,190.0,58.0,86.0,305.0,43.0,35.0,105.0,14.0,36.0
_2016-05-10_8_40_46,116.0,250.0,78.0,209.0,64.0,94.0,316.0,42.0,33.0,107.0,18.0,39.0
_2016-05-10_8_40_51,110.0,269.0,91.0,201.0,69.0,88.0,318.0,45.0,33.0,114.0,8.0,43.0
_2016-05-10_8_40_56,104.0,266.0,85.0,200.0,66.0,94.0,320.0,44.0,30.0,120.0,5.0,47.0
_2016-05-10_8_41_00,107.0,250.0,77.0,187.0,66.0,85.0,305.0,44.0,26.0,112.0,17.0,46.0
_2016-05-10_8_41_05,97.0,228.0,71.0,183.0,64.0,80.0,282.0,39.0,34.0,106.0,26.0,38.0
_2016-05-10_8_41_09,109.0,260.0,75.0,190.0,65.0,89.0,299.0,50.0,32.0,109.0,14.0,42.0
_2016-05-10_8_41_14,108.0,248.0,78.0,203.0,63.0,89.0,321.0,45.0,36.0,117.0,16.0,45.0
_2016-05-10_8_41_19,111.0,260.0,92.0,201.0,69.0,90.0,327.0,42.0,30.0,116.0,15.0,43.0
_2016-05-10_8_41_23,104.0,245.0,83.0,194.0,68.0,92.0,307.0,37.0,37.0,111.0,13.0,40.0
_2016-05-10_8_41_28,108.0,247.0,84.0,201.0,72.0,94.0,314.0,40.0,35.0,111.0,5.0,40.0
_2016-05-10_8_41_32,109.0,261.0,87.0,204.0,62.0,91.0,321.0,38.0,37.0,106.0,7.0,39.0
_2016-05-10_8_41_37,108.0,256.0,79.0,196.0,65.0,92.0,314.0,44.0,34.0,112.0,6.0,44.0
